date,time,price,drink_name
2024-08-20,11:01,2.792,Coke
2024-08-20,12:01,2.302,Pepsi
2024-08-20,13:09,2.302,Pepsi
2024-08-20,13:20,2.302,Pepsi
2024-08-20,13:48,3.282,Dr Pepper
2024-08-20,14:18,3.282,Dr Pepper
2024-08-20,14:52,3.282,Dr Pepper
2024-08-20,15:50,3.282,Dr Pepper
2024-08-20,17:04,3.282,Dr Pepper
2024-08-21,06:37,2.792,Coke
2024-08-21,08:11,2.302,Mt Dew
2024-08-21,09:11,2.302,Pepsi
2024-08-21,11:23,2.792,Coke
2024-08-21,13:36,2.302,Mt Dew
2024-08-21,15:32,3.282,Dr Pepper
2024-08-21,17:30,3.282,Dr Pepper
2024-08-22,07:17,2.302,Mt Dew
2024-08-22,10:57,2.792,Coke
2024-08-22,11:58,2.792,Coke
2024-08-22,13:09,3.282,Dr Pepper
2024-08-22,13:55,3.282,Dr Pepper
2024-08-22,15:19,3.282,Sprite
2024-08-22,16:21,2.302,Pepsi
2024-08-23,06:00,3.282,Dr Pepper
2024-08-23,07:12,2.302,Mt Dew
2024-08-23,08:57,3.282,Dr Pepper
2024-08-23,10:12,2.302,Pepsi
2024-08-23,11:05,2.302,Pepsi
2024-08-23,11:14,2.792,Coke
2024-08-23,11:34,3.282,A&W Root Beer
2024-08-23,13:47,2.302,Pepsi
2024-08-23,14:10,2.302,Mt Dew
2024-08-23,14:11,3.282,Fanta
2024-08-23,14:34,2.302,Pepsi
2024-08-23,15:43,2.302,Pepsi
2024-08-23,16:18,3.282,Dr Pepper
2024-08-24,06:57,2.302,Mt Dew
2024-08-24,09:00,2.302,Mt Dew
2024-08-24,11:26,2.302,Mt Dew
2024-08-24,12:08,1.812,Ginger Ale
2024-08-24,13:10,1.812,Ginger Ale
2024-08-24,14:22,2.302,Pepsi
2024-08-25,07:38,2.302,Mt Dew
2024-08-25,08:52,2.302,Pepsi
2024-08-25,09:11,2.302,Pepsi
2024-08-25,11:23,3.282,Sprite
2024-08-25,16:44,3.282,Sprite
2024-08-25,17:23,3.282,Dr Pepper
2024-08-26,06:33,2.302,Mt Dew
2024-08-26,08:11,2.302,Pepsi
2024-08-26,10:27,2.302,Pepsi
2024-08-26,12:16,2.792,Coke
2024-08-26,12:24,3.282,Dr Pepper
2024-08-26,13:13,3.282,Sprite
2024-08-26,14:54,2.302,Pepsi
2024-08-26,16:27,2.302,Pepsi
2024-08-26,17:23,2.792,Coke
2024-08-26,17:36,3.282,Dr Pepper
2024-08-26,17:56,2.792,Coke
2024-08-27,09:28,3.282,Dr Pepper
2024-08-28,12:45,2.792,Coke
2024-08-28,14:56,3.282,Sprite
2024-08-28,16:14,2.302,Pepsi
2024-08-28,17:23,2.792,Coke
2024-08-29,06:06,2.302,Pepsi
2024-08-30,07:12,3.282,Dr Pepper
2024-08-30,11:35,2.792,Coke
2024-08-30,15:50,2.792,Coke
2024-08-31,08:08,2.302,Mt Dew
2024-08-31,09:34,2.792,Coke
2024-08-31,14:25,1.812,Ginger Ale
2024-08-31,14:42,2.792,Coke
2024-08-31,15:11,2.302,Mt Dew
2024-08-31,17:43,2.302,Mt Dew
2024-09-01,06:21,2.302,Mt Dew
2024-09-01,06:51,3.282,Sprite
2024-09-01,08:17,2.792,Coke
2024-09-01,08:54,2.302,Pepsi
2024-09-01,09:44,2.792,Coke
2024-09-01,10:49,3.282,Dr Pepper
2024-09-01,11:12,2.792,Coke
2024-09-01,12:54,3.282,Dr Pepper
2024-09-01,15:28,3.282,Dr Pepper
2024-09-01,16:18,3.282,Dr Pepper
2024-09-02,06:24,3.282,Dr Pepper
2024-09-02,07:18,2.792,Coke
2024-09-02,07:50,3.282,Dr Pepper
2024-09-02,08:52,2.792,Coke
2024-09-02,14:56,3.282,Sprite
2024-09-02,15:02,3.282,A&W Root Beer
2024-09-02,16:10,2.302,Pepsi
2024-09-02,16:44,2.302,Pepsi
2024-09-03,06:31,3.282,A&W Root Beer
2024-09-03,06:34,3.282,Sprite
2024-09-03,06:35,3.282,Dr Pepper
2024-09-03,07:19,2.792,Coke
2024-09-03,07:51,3.282,Sprite
2024-09-03,09:21,3.282,A&W Root Beer
2024-09-03,09:53,3.282,A&W Root Beer
2024-09-03,10:40,2.792,Coke
2024-09-03,10:56,2.792,Coke
2024-09-03,12:08,3.282,Dr Pepper
2024-09-03,12:16,3.282,A&W Root Beer
2024-09-03,12:44,2.302,Mt Dew
2024-09-03,12:54,2.792,Coke
2024-09-03,14:07,2.792,Coke
2024-09-03,14:19,2.792,Coke
2024-09-03,14:25,3.282,Dr Pepper
2024-09-03,17:04,2.792,Coke
2024-09-04,06:41,2.792,Coke
2024-09-04,06:54,3.282,Dr Pepper
2024-09-04,10:44,2.302,Pepsi
2024-09-04,11:39,2.792,Coke
2024-09-04,11:41,3.282,Dr Pepper
2024-09-04,13:45,3.282,Dr Pepper
2024-09-04,15:12,2.792,Coke
2024-09-04,15:51,3.282,Sprite
2024-09-04,16:17,2.792,Coke
2024-09-04,16:45,3.282,Dr Pepper
2024-09-05,06:15,2.792,Coke
2024-09-05,06:51,2.792,Coke
2024-09-05,07:50,2.302,Pepsi
2024-09-05,07:57,3.282,Dr Pepper
2024-09-05,08:56,3.282,Dr Pepper
2024-09-05,09:43,2.302,Pepsi
2024-09-05,10:16,2.792,Coke
2024-09-05,12:53,3.282,Sprite
2024-09-05,13:12,3.282,Sprite
2024-09-05,14:23,3.282,Sprite
2024-09-05,15:05,2.302,Pepsi
2024-09-05,15:17,3.282,Sprite
2024-09-05,16:58,2.792,Coke
2024-09-05,17:53,2.792,Coke
2024-09-06,07:14,3.282,Sprite
2024-09-06,07:25,3.282,Dr Pepper
2024-09-06,08:31,2.302,Pepsi
2024-09-06,08:44,1.812,Ginger Ale
2024-09-06,10:43,3.282,Dr Pepper
2024-09-06,11:26,3.282,Fanta
2024-09-06,13:50,1.812,Ginger Ale
2024-09-06,14:49,1.812,Ginger Ale
2024-09-06,14:57,3.282,Dr Pepper
2024-09-06,16:42,3.282,Dr Pepper
2024-09-07,06:29,3.282,Dr Pepper
2024-09-07,06:40,2.302,Mt Dew
2024-09-07,08:36,2.302,Mt Dew
2024-09-07,10:31,2.302,Mt Dew
2024-09-07,10:41,2.792,Coke
2024-09-07,11:35,2.792,Coke
2024-09-07,12:47,2.302,Mt Dew
2024-09-07,12:59,2.302,Pepsi
2024-09-07,13:20,1.812,Ginger Ale
2024-09-07,13:41,1.812,Ginger Ale
2024-09-07,13:55,3.282,Dr Pepper
2024-09-07,14:25,2.792,Coke
2024-09-07,14:27,2.302,Pepsi
2024-09-07,14:47,1.812,Ginger Ale
2024-09-07,14:54,3.282,Dr Pepper
2024-09-07,15:10,2.302,Pepsi
2024-09-07,15:23,1.812,Ginger Ale
2024-09-07,16:57,3.282,A&W Root Beer
2024-09-07,17:07,3.282,Dr Pepper
2024-09-07,17:39,3.282,Dr Pepper
2024-09-07,17:47,3.282,Dr Pepper
2024-09-07,17:56,3.282,Dr Pepper
2024-09-08,07:35,2.302,Mt Dew
2024-09-08,10:05,2.302,Mt Dew
2024-09-08,11:11,2.302,Mt Dew
2024-09-08,12:49,2.302,Mt Dew
2024-09-08,12:59,2.302,Mt Dew
2024-09-08,13:42,2.302,Pepsi
2024-09-09,06:03,3.282,Dr Pepper
2024-09-09,07:23,3.282,Sprite
2024-09-09,08:02,2.792,Coke
2024-09-09,08:30,3.282,Dr Pepper
2024-09-09,09:00,3.282,Dr Pepper
2024-09-09,09:15,3.282,Fanta
2024-09-09,09:40,3.282,Dr Pepper
2024-09-09,10:14,2.792,Coke
2024-09-09,11:31,2.792,Coke
2024-09-09,11:33,3.282,Dr Pepper
2024-09-09,12:05,1.812,Ginger Ale
2024-09-09,12:19,3.282,Dr Pepper
2024-09-09,12:56,2.302,Pepsi
2024-09-09,13:23,3.282,Dr Pepper
2024-09-09,15:00,3.282,Dr Pepper
2024-09-09,15:18,3.282,Sprite
2024-09-09,17:58,3.282,Dr Pepper
2024-09-10,08:05,3.282,Fanta
2024-09-10,08:10,3.282,Sprite
2024-09-10,08:49,2.302,Mt Dew
2024-09-10,09:00,2.302,Mt Dew
2024-09-10,09:19,3.282,Sprite
2024-09-10,11:49,2.792,Coke
2024-09-10,13:22,3.282,Dr Pepper
2024-09-10,13:25,3.282,Dr Pepper
2024-09-10,15:39,2.792,Coke
2024-09-10,16:02,2.302,Pepsi
2024-09-11,06:06,3.282,Dr Pepper
2024-09-11,08:09,2.792,Coke
2024-09-11,08:25,3.282,Dr Pepper
2024-09-11,08:51,3.282,Sprite
2024-09-11,13:12,2.792,Coke
2024-09-11,15:53,3.282,Dr Pepper
2024-09-11,17:16,3.282,Dr Pepper
2024-09-11,17:22,2.302,Mt Dew
2024-09-12,06:22,1.812,Ginger Ale
2024-09-12,07:51,2.792,Coke
2024-09-12,08:17,2.792,Coke
2024-09-12,09:09,3.282,Sprite
2024-09-12,09:14,2.302,Mt Dew
2024-09-12,10:24,2.302,Mt Dew
2024-09-12,10:38,2.302,Mt Dew
2024-09-12,11:23,2.302,Mt Dew
2024-09-12,11:48,3.282,Dr Pepper
2024-09-12,12:56,2.302,Pepsi
2024-09-12,13:35,3.282,Sprite
2024-09-12,13:54,2.302,Mt Dew
2024-09-13,06:41,3.282,Dr Pepper
2024-09-13,06:46,3.282,Dr Pepper
2024-09-13,07:53,3.282,Dr Pepper
2024-09-13,11:22,3.282,Dr Pepper
2024-09-13,13:14,2.792,Coke
2024-09-13,16:39,2.792,Coke
2024-09-14,08:14,3.282,Sprite
2024-09-14,15:57,3.282,Sprite
2024-09-15,06:04,1.812,Ginger Ale
2024-09-15,06:25,2.792,Coke
2024-09-15,09:37,2.302,Pepsi
2024-09-15,12:08,2.302,Mt Dew
2024-09-15,13:34,2.302,Mt Dew
2024-09-15,17:56,3.282,Sprite
2024-09-16,07:15,3.282,Dr Pepper
2024-09-16,07:37,2.792,Coke
2024-09-16,08:06,3.282,Dr Pepper
2024-09-16,08:31,2.792,Coke
2024-09-16,09:35,3.282,Dr Pepper
2024-09-16,09:58,3.282,Dr Pepper
2024-09-16,10:33,3.282,Dr Pepper
2024-09-16,13:30,2.792,Coke
2024-09-16,13:37,3.282,Dr Pepper
2024-09-16,14:47,2.792,Coke
2024-09-16,14:58,2.792,Coke
2024-09-17,07:51,2.302,Mt Dew
2024-09-17,07:52,3.282,Dr Pepper
2024-09-17,09:22,2.792,Coke
2024-09-17,10:09,2.302,Mt Dew
2024-09-17,10:42,3.282,Sprite
2024-09-17,11:49,2.792,Coke
2024-09-17,12:06,2.792,Coke
2024-09-17,12:09,1.812,Ginger Ale
2024-09-17,12:22,2.792,Coke
2024-09-17,13:47,3.282,Dr Pepper
2024-09-17,13:56,2.792,Coke
2024-09-17,14:14,2.302,Mt Dew
2024-09-17,14:22,3.282,Sprite
2024-09-17,14:46,3.282,Dr Pepper
2024-09-17,15:19,3.282,Fanta
2024-09-17,15:35,2.792,Coke
2024-09-17,15:42,2.792,Coke
2024-09-17,16:01,3.282,Dr Pepper
2024-09-17,16:04,2.792,Coke
2024-09-17,16:07,2.792,Coke
2024-09-17,17:22,2.792,Coke
2024-09-17,17:33,3.282,Fanta
2024-09-17,17:56,3.282,Fanta
2024-09-18,06:20,3.282,Dr Pepper
2024-09-18,07:59,3.282,Dr Pepper
2024-09-18,13:56,2.792,Coke
2024-09-18,17:09,2.792,Coke
2024-09-19,06:09,2.792,Coke
2024-09-19,10:25,2.302,Mt Dew
2024-09-19,12:41,3.282,Dr Pepper
2024-09-19,13:41,2.302,Pepsi
2024-09-19,13:44,2.792,Coke
2024-09-19,14:12,2.302,Mt Dew
2024-09-20,06:04,2.792,Coke
2024-09-20,07:25,2.792,Coke
2024-09-20,12:59,2.792,Coke
2024-09-20,14:18,3.282,Dr Pepper
2024-09-20,14:44,2.302,Pepsi
2024-09-20,15:56,2.792,Coke
2024-09-20,17:31,2.792,Coke
2024-09-21,06:40,3.282,Dr Pepper
2024-09-21,08:10,3.282,A&W Root Beer
2024-09-21,08:36,2.302,Mt Dew
2024-09-21,08:45,2.302,Mt Dew
2024-09-21,10:09,3.282,Sprite
2024-09-21,11:49,3.282,Dr Pepper
2024-09-21,12:05,3.282,Dr Pepper
2024-09-21,12:14,3.282,Dr Pepper
2024-09-21,12:34,2.302,Pepsi
2024-09-21,12:44,2.302,Pepsi
2024-09-21,12:56,3.282,Dr Pepper
2024-09-21,17:10,3.282,Dr Pepper
2024-09-21,17:47,2.792,Coke
2024-09-21,17:53,2.302,Pepsi
2024-09-21,17:54,2.302,Pepsi
2024-09-22,06:32,2.302,Pepsi
2024-09-22,06:53,2.792,Coke
2024-09-22,07:15,3.282,Dr Pepper
2024-09-22,08:02,2.302,Mt Dew
2024-09-22,08:55,2.302,Mt Dew
2024-09-22,09:27,2.792,Coke
2024-09-22,09:35,2.302,Pepsi
2024-09-22,09:49,2.792,Coke
2024-09-22,09:57,2.792,Coke
2024-09-22,10:13,2.792,Coke
2024-09-22,12:55,2.792,Coke
2024-09-22,12:59,3.282,Dr Pepper
2024-09-22,13:00,2.792,Coke
2024-09-22,13:19,3.282,A&W Root Beer
2024-09-22,13:52,3.282,Dr Pepper
2024-09-22,13:58,3.282,Sprite
2024-09-22,14:03,2.792,Coke
2024-09-22,14:35,2.792,Coke
2024-09-22,14:52,2.792,Coke
2024-09-22,15:33,2.792,Coke
2024-09-22,16:19,3.282,Fanta
2024-09-22,16:37,3.282,Fanta
2024-09-22,17:09,2.302,Pepsi
2024-09-22,17:41,2.792,Coke
2024-09-23,10:02,2.792,Coke
2024-09-23,11:21,2.302,Mt Dew
2024-09-23,12:35,2.302,Pepsi
2024-09-23,14:10,2.792,Coke
2024-09-23,14:51,3.282,Sprite
2024-09-23,16:21,2.302,Pepsi
2024-09-23,16:30,3.282,Dr Pepper
2024-09-23,16:49,3.282,Sprite
2024-09-23,17:38,2.792,Coke
2024-09-23,17:42,2.792,Coke
2024-09-24,07:19,2.792,Coke
2024-09-24,07:28,3.282,Dr Pepper
2024-09-24,07:38,3.282,Dr Pepper
2024-09-24,07:54,3.282,Dr Pepper
2024-09-24,08:47,3.282,Dr Pepper
2024-09-24,08:53,3.282,Dr Pepper
2024-09-24,08:57,2.302,Mt Dew
2024-09-24,10:03,3.282,Sprite
2024-09-24,10:13,3.282,Dr Pepper
2024-09-24,10:52,2.302,Pepsi
2024-09-24,12:16,2.302,Pepsi
2024-09-24,13:49,3.282,Fanta
2024-09-24,14:55,3.282,Dr Pepper
2024-09-24,15:51,2.792,Coke
2024-09-24,16:52,2.792,Coke
2024-09-25,06:29,3.282,Sprite
2024-09-25,06:35,2.302,Mt Dew
2024-09-25,07:05,2.792,Coke
2024-09-25,07:48,3.282,Dr Pepper
2024-09-25,08:23,2.792,Coke
2024-09-25,08:38,2.792,Coke
2024-09-25,08:44,2.792,Coke
2024-09-25,11:54,2.792,Coke
2024-09-25,13:08,2.302,Pepsi
2024-09-25,14:30,2.792,Coke
2024-09-26,06:39,3.282,Dr Pepper
2024-09-26,06:57,2.792,Coke
2024-09-26,09:04,1.812,Ginger Ale
2024-09-26,09:41,3.282,Sprite
2024-09-26,14:37,3.282,Dr Pepper
2024-09-26,14:55,3.282,Dr Pepper
2024-09-26,16:42,3.282,Dr Pepper
2024-09-26,17:33,2.302,Mt Dew
2024-09-26,17:47,2.792,Coke
2024-09-27,06:58,2.792,Coke
2024-09-27,07:03,2.302,Mt Dew
2024-09-27,07:34,3.282,Sprite
2024-09-27,08:00,2.792,Coke
2024-09-27,08:02,2.792,Coke
2024-09-27,09:28,3.282,Sprite
2024-09-27,10:20,3.282,Sprite
2024-09-27,10:27,2.302,Pepsi
2024-09-27,12:46,2.792,Coke
2024-09-27,14:15,3.282,Dr Pepper
2024-09-27,14:18,3.282,Dr Pepper
2024-09-27,15:10,3.282,Sprite
2024-09-27,15:14,3.282,Sprite
2024-09-27,15:26,3.282,Sprite
2024-09-27,16:02,3.282,Sprite
2024-09-27,16:38,2.792,Coke
2024-09-28,06:39,2.792,Coke
2024-09-28,06:52,2.792,Coke
2024-09-28,06:58,3.576,Dr Pepper
2024-09-28,07:52,3.576,Dr Pepper
2024-09-28,08:09,3.086,Coke
2024-09-28,08:30,3.576,Dr Pepper
2024-09-28,09:06,3.576,Dr Pepper
2024-09-28,12:04,3.576,Sprite
2024-09-28,14:00,3.576,A&W Root Beer
2024-09-28,17:02,2.596,Mt Dew
2024-09-28,17:30,3.576,Fanta
2024-09-29,06:08,2.596,Pepsi
2024-09-29,07:19,3.576,Sprite
2024-09-29,07:51,3.576,Sprite
2024-09-29,08:57,3.576,Sprite
2024-09-29,13:48,3.086,Coke
2024-09-29,14:34,3.576,Dr Pepper
2024-09-29,14:50,2.596,Mt Dew
2024-09-29,15:34,3.576,Dr Pepper
2024-09-29,15:45,3.576,Dr Pepper
2024-09-29,16:04,3.576,Sprite
2024-09-29,17:12,3.576,Dr Pepper
2024-09-30,06:02,2.596,Mt Dew
2024-09-30,09:47,2.596,Mt Dew
2024-09-30,09:51,3.576,Fanta
2024-09-30,10:17,3.086,Coke
2024-09-30,10:37,2.596,Mt Dew
2024-09-30,11:11,3.086,Coke
2024-09-30,12:12,3.086,Coke
2024-09-30,12:15,3.576,Dr Pepper
2024-09-30,12:24,3.086,Coke
2024-09-30,14:27,2.596,Mt Dew
2024-09-30,15:45,3.576,Dr Pepper
2024-09-30,16:23,3.086,Coke
2024-09-30,17:15,3.086,Coke
2024-09-30,17:18,3.086,Coke
2024-10-01,06:16,3.576,Dr Pepper
2024-10-01,07:10,3.086,Coke
2024-10-01,07:24,3.086,Coke
2024-10-01,07:29,3.086,Coke
2024-10-01,09:54,3.086,Coke
2024-10-01,09:59,3.086,Coke
2024-10-01,10:18,3.086,Coke
2024-10-01,10:26,2.596,Pepsi
2024-10-01,12:02,3.086,Coke
2024-10-01,12:48,3.576,Fanta
2024-10-01,13:50,2.596,Pepsi
2024-10-01,14:37,3.576,Dr Pepper
2024-10-01,14:54,3.576,Dr Pepper
2024-10-01,15:08,3.576,Fanta
2024-10-01,15:09,3.576,Fanta
2024-10-02,06:31,3.576,Dr Pepper
2024-10-02,08:41,2.596,Mt Dew
2024-10-02,08:53,3.086,Coke
2024-10-02,11:12,3.576,Dr Pepper
2024-10-02,11:13,3.086,Coke
2024-10-02,13:19,3.576,Sprite
2024-10-02,14:01,3.576,Sprite
2024-10-02,15:37,3.576,Fanta
2024-10-02,16:16,3.576,Fanta
2024-10-02,17:13,3.576,Fanta
2024-10-02,17:41,3.576,Fanta
2024-10-03,08:04,3.576,A&W Root Beer
2024-10-03,08:25,3.086,Coke
2024-10-03,09:00,2.596,Mt Dew
2024-10-03,09:45,3.576,Fanta
2024-10-03,13:08,3.576,Fanta
2024-10-03,15:25,3.576,Fanta
2024-10-03,15:52,3.576,Sprite
2024-10-03,17:32,3.576,Fanta
2024-10-04,06:40,2.596,Pepsi
2024-10-04,07:18,2.596,Pepsi
2024-10-04,07:46,3.086,Coke
2024-10-04,09:08,2.596,Pepsi
2024-10-04,12:34,2.596,Mt Dew
2024-10-04,16:14,2.596,Mt Dew
2024-10-04,16:33,3.576,Dr Pepper
2024-10-04,16:40,3.576,Fanta
2024-10-04,17:03,3.576,A&W Root Beer
2024-10-05,07:44,2.596,Mt Dew
2024-10-05,12:10,2.596,Mt Dew
2024-10-05,13:40,3.576,A&W Root Beer
2024-10-05,15:50,3.576,Sprite
2024-10-05,17:34,2.596,Pepsi
2024-10-05,17:55,2.596,Pepsi
2024-10-06,06:16,2.596,Mt Dew
2024-10-06,06:41,3.576,Sprite
2024-10-06,06:42,2.596,Mt Dew
2024-10-06,08:08,3.576,Dr Pepper
2024-10-06,09:31,3.576,Dr Pepper
2024-10-06,09:44,3.576,Sprite
2024-10-06,09:59,3.086,Coke
2024-10-06,10:41,2.596,Pepsi
2024-10-06,10:59,3.576,Sprite
2024-10-06,11:32,3.086,Coke
2024-10-06,12:12,3.576,Dr Pepper
2024-10-06,12:37,3.576,Sprite
2024-10-06,12:44,3.576,Sprite
2024-10-06,14:56,2.106,Ginger Ale
2024-10-06,15:29,3.086,Coke
2024-10-06,15:56,3.576,Fanta
2024-10-06,16:11,3.576,Fanta
2024-10-06,17:18,3.576,Fanta
2024-10-06,17:36,3.576,Fanta
2024-10-06,17:39,3.576,Dr Pepper
2024-10-07,06:11,3.576,Dr Pepper
2024-10-07,06:18,3.576,Dr Pepper
2024-10-07,06:31,3.086,Coke
2024-10-07,06:32,3.576,A&W Root Beer
2024-10-07,09:46,3.576,Dr Pepper
2024-10-07,13:13,3.086,Coke
2024-10-07,13:30,2.596,Pepsi
2024-10-07,15:49,2.596,Pepsi
2024-10-07,16:05,3.576,Dr Pepper
2024-10-07,16:54,3.576,Fanta
2024-10-07,17:33,3.576,Fanta
2024-10-07,17:53,3.576,Dr Pepper
2024-10-08,07:00,3.576,Dr Pepper
2024-10-08,08:00,3.086,Coke
2024-10-08,08:47,2.596,Pepsi
2024-10-08,11:26,3.576,Dr Pepper
2024-10-08,12:10,3.576,Dr Pepper
2024-10-08,14:54,2.596,Pepsi
2024-10-08,15:01,2.596,Pepsi
2024-10-08,15:02,3.576,Dr Pepper
2024-10-08,15:51,3.576,Dr Pepper
2024-10-08,15:54,3.576,Dr Pepper
2024-10-08,16:09,3.576,Dr Pepper
2024-10-08,16:18,2.596,Pepsi
2024-10-08,16:37,3.086,Coke
2024-10-08,16:41,3.576,Fanta
2024-10-08,17:02,3.576,Sprite
2024-10-08,17:08,3.576,Dr Pepper
2024-10-08,17:30,3.086,Coke
2024-10-08,17:38,3.086,Coke
2024-10-09,07:53,3.576,Dr Pepper
2024-10-09,08:05,3.086,Coke
2024-10-09,08:10,3.086,Coke
2024-10-09,08:59,3.576,Dr Pepper
2024-10-09,10:06,2.106,Ginger Ale
2024-10-09,10:42,2.596,Pepsi
2024-10-09,11:29,3.576,Dr Pepper
2024-10-09,12:03,3.086,Coke
2024-10-09,12:23,3.576,Sprite
2024-10-09,13:24,2.596,Pepsi
2024-10-09,14:02,2.106,Ginger Ale
2024-10-09,15:48,3.576,Sprite
2024-10-10,06:05,2.596,Pepsi
2024-10-10,06:09,3.086,Coke
2024-10-10,06:17,3.576,Fanta
2024-10-10,06:18,3.576,Dr Pepper
2024-10-10,07:11,2.596,Mt Dew
2024-10-10,07:19,2.596,Mt Dew
2024-10-10,08:24,3.576,Dr Pepper
2024-10-10,08:41,3.576,Dr Pepper
2024-10-10,09:30,3.576,Sprite
2024-10-10,12:01,3.576,Dr Pepper
2024-10-10,12:24,2.596,Pepsi
2024-10-10,12:31,3.086,Coke
2024-10-10,13:49,3.576,Dr Pepper
2024-10-10,14:08,3.576,Fanta
2024-10-10,16:20,3.576,Fanta
2024-10-11,06:11,3.086,Coke
2024-10-11,06:56,3.576,Dr Pepper
2024-10-11,06:58,2.596,Mt Dew
2024-10-11,07:49,3.576,Dr Pepper
2024-10-11,08:02,3.576,A&W Root Beer
2024-10-11,08:24,3.576,A&W Root Beer
2024-10-11,08:25,3.086,Coke
2024-10-11,08:42,3.576,Fanta
2024-10-11,09:41,3.086,Coke
2024-10-11,09:48,2.596,Mt Dew
2024-10-11,10:45,2.596,Pepsi
2024-10-11,11:12,2.596,Pepsi
2024-10-11,11:15,3.086,Coke
2024-10-11,11:20,3.576,Dr Pepper
2024-10-11,11:32,2.596,Pepsi
2024-10-11,11:59,2.596,Pepsi
2024-10-11,12:48,3.576,A&W Root Beer
2024-10-11,13:25,2.596,Pepsi
2024-10-11,13:56,3.576,Sprite
2024-10-11,16:10,3.576,Dr Pepper
2024-10-11,16:40,3.576,Fanta
2024-10-11,16:45,3.576,Fanta
2024-10-11,17:24,3.576,Dr Pepper
2024-10-11,17:40,3.086,Coke
2024-10-11,17:51,3.576,Fanta
2024-10-11,17:52,3.576,Fanta
2024-10-12,07:24,2.596,Mt Dew
2024-10-12,10:53,2.596,Mt Dew
2024-10-12,11:39,2.596,Mt Dew
2024-10-12,13:12,3.576,Dr Pepper
2024-10-12,14:05,3.086,Coke
2024-10-12,15:10,3.576,Sprite
2024-10-12,17:09,3.576,Dr Pepper
2024-10-13,06:33,2.596,Mt Dew
2024-10-13,06:36,3.086,Coke
2024-10-13,08:15,2.596,Mt Dew
2024-10-13,12:59,2.106,Ginger Ale
2024-10-13,13:33,2.596,Mt Dew
2024-10-13,14:12,3.576,Dr Pepper
2024-10-13,16:56,3.576,Dr Pepper
2024-10-13,17:06,3.576,Sprite
2024-10-13,17:41,3.576,Sprite
2024-10-14,06:16,3.086,Coke
2024-10-14,06:52,3.576,A&W Root Beer
2024-10-14,07:13,2.596,Mt Dew
2024-10-14,07:26,3.576,Dr Pepper
2024-10-14,07:36,3.576,Dr Pepper
2024-10-14,08:10,3.576,Sprite
2024-10-14,09:57,2.596,Pepsi
2024-10-14,10:01,2.596,Pepsi
2024-10-14,12:27,3.576,Dr Pepper
2024-10-14,13:11,3.576,Dr Pepper
2024-10-14,13:46,2.596,Pepsi
2024-10-14,13:50,3.576,Dr Pepper
2024-10-14,14:57,3.576,Sprite
2024-10-14,15:47,3.576,Dr Pepper
2024-10-14,16:41,3.576,Dr Pepper
2024-10-14,16:58,3.576,Dr Pepper
2024-10-15,06:37,2.596,Mt Dew
2024-10-15,06:47,2.106,Ginger Ale
2024-10-15,07:00,3.576,Fanta
2024-10-15,08:09,3.576,Dr Pepper
2024-10-15,08:53,3.576,Fanta
2024-10-15,09:13,3.576,Dr Pepper
2024-10-15,09:23,3.086,Coke
2024-10-15,10:09,3.576,Dr Pepper
2024-10-15,10:33,2.596,Pepsi
2024-10-15,10:44,2.106,Ginger Ale
2024-10-15,10:46,3.576,Fanta
2024-10-15,11:05,2.596,Pepsi
2024-10-15,11:32,3.576,A&W Root Beer
2024-10-15,12:16,3.576,Dr Pepper
2024-10-15,14:52,3.576,Dr Pepper
2024-10-15,16:30,3.576,Fanta
2024-10-15,16:43,3.576,Fanta
2024-10-15,17:26,3.576,Dr Pepper
2024-10-16,06:24,3.086,Coke
2024-10-16,06:25,3.576,Fanta
2024-10-16,07:50,3.576,Dr Pepper
2024-10-16,09:07,3.086,Coke
2024-10-16,09:17,3.086,Coke
2024-10-16,10:31,3.086,Coke
2024-10-16,10:37,2.596,Pepsi
2024-10-16,11:44,3.086,Coke
2024-10-16,16:03,2.596,Pepsi
2024-10-16,16:26,3.576,Dr Pepper
2024-10-16,16:46,3.086,Coke
2024-10-16,17:09,3.086,Coke
2024-10-16,17:27,3.086,Coke
2024-10-16,17:47,3.576,Fanta
2024-10-17,06:06,3.576,Dr Pepper
2024-10-17,06:21,3.576,Dr Pepper
2024-10-17,06:22,3.086,Coke
2024-10-17,06:28,3.576,Dr Pepper
2024-10-17,06:42,3.576,Fanta
2024-10-17,06:59,3.086,Coke
2024-10-17,07:07,3.576,Dr Pepper
2024-10-17,07:23,2.596,Pepsi
2024-10-17,08:59,3.576,Fanta
2024-10-17,11:16,3.576,Fanta
2024-10-17,11:27,3.576,Dr Pepper
2024-10-17,12:50,3.576,Fanta
2024-10-17,14:09,3.576,Fanta
2024-10-17,14:30,3.576,Sprite
2024-10-17,15:07,3.576,Fanta
2024-10-17,15:08,3.576,Dr Pepper
2024-10-17,15:47,3.086,Coke
2024-10-17,16:03,3.576,Dr Pepper
2024-10-17,17:13,3.576,Dr Pepper
2024-10-17,17:26,3.576,Dr Pepper
2024-10-17,17:53,3.576,Fanta
2024-10-18,06:43,3.576,A&W Root Beer
2024-10-18,07:19,3.576,A&W Root Beer
2024-10-18,07:27,3.576,A&W Root Beer
2024-10-18,07:44,3.576,A&W Root Beer
2024-10-18,08:05,3.576,Sprite
2024-10-18,08:53,3.576,Sprite
